_id,index,stageIds,gameId,createdAt,data.context,data.repNum,data.blockNum,data.trialNum,data.numPlayers,data.chat,data.submitted,data.player_DcFGZXX2uqjnZ2g8i_response,data.player_DcFGZXX2uqjnZ2g8i_time,data.player_DcFGZXX2uqjnZ2g8i_utility,data.player_GnFQtx3d8goxbppug_response,data.player_GnFQtx3d8goxbppug_time,data.player_GnFQtx3d8goxbppug_utility,data.player_h3BnPjtKpH25c4rJJ_response,data.player_h3BnPjtKpH25c4rJJ_time,data.player_h3BnPjtKpH25c4rJJ_utility,data.player_DBPYotG84twbs28cA_response,data.player_DBPYotG84twbs28cA_time,data.player_DBPYotG84twbs28cA_utility,data.player_GZf3sgPEDZRPBAq2g_response,data.player_GZf3sgPEDZRPBAq2g_time,data.player_GZf3sgPEDZRPBAq2g_utility,data.player_ayoSwSqwEGhdMPzKP_response,data.player_ayoSwSqwEGhdMPzKP_time,data.player_ayoSwSqwEGhdMPzKP_utility,data.player_KxzkpXKp3QQLfJP9w_response,data.player_KxzkpXKp3QQLfJP9w_time,data.player_KxzkpXKp3QQLfJP9w_utility,data.player_nQfzn97DdvTS7tsty_response,data.player_nQfzn97DdvTS7tsty_time,data.player_nQfzn97DdvTS7tsty_utility,data.player_peki9E7atEoKbfMWL_response,data.player_peki9E7atEoKbfMWL_time,data.player_peki9E7atEoKbfMWL_utility,data.player_3qkYYqkffyCP6eXBr_response,data.player_3qkYYqkffyCP6eXBr_time,data.player_3qkYYqkffyCP6eXBr_utility,data.player_EzjNcKdaF8rEss7Zv_response,data.player_EzjNcKdaF8rEss7Zv_time,data.player_EzjNcKdaF8rEss7Zv_utility,data.player_X86yAP27wJbYducqQ_response,data.player_X86yAP27wJbYducqQ_time,data.player_X86yAP27wJbYducqQ_utility,data.player_2AJseKMndxJnYJgHW_response,data.player_2AJseKMndxJnYJgHW_time,data.player_2AJseKMndxJnYJgHW_utility,data.player_pKp4apB64GSFYwhYq_response,data.player_pKp4apB64GSFYwhYq_time,data.player_pKp4apB64GSFYwhYq_utility,data.player_vTxzBRyWQMW92FNuL_response,data.player_vTxzBRyWQMW92FNuL_time,data.player_vTxzBRyWQMW92FNuL_utility,data.player_LKcz3u3hXKh6DWA8X_response,data.player_LKcz3u3hXKh6DWA8X_time,data.player_LKcz3u3hXKh6DWA8X_utility,data.player_XxGsq9a7QAZzTLn3C_response,data.player_XxGsq9a7QAZzTLn3C_time,data.player_XxGsq9a7QAZzTLn3C_utility,data.player_crS7fos5rMRKue3MJ_response,data.player_crS7fos5rMRKue3MJ_time,data.player_crS7fos5rMRKue3MJ_utility,data.player_44NPsFeeBd4vCXTKd_response,data.player_44NPsFeeBd4vCXTKd_time,data.player_44NPsFeeBd4vCXTKd_utility,data.player_85kpNkvhJAxZ9pTGr_response,data.player_85kpNkvhJAxZ9pTGr_time,data.player_85kpNkvhJAxZ9pTGr_utility,data.player_fRunndidTECXQDY2T_response,data.player_fRunndidTECXQDY2T_time,data.player_fRunndidTECXQDY2T_utility,data.player_383mdenaHN6Aus3St_response,data.player_383mdenaHN6Aus3St_time,data.player_383mdenaHN6Aus3St_utility,data.player_ecK2h4KP26SDj2pSZ_response,data.player_ecK2h4KP26SDj2pSZ_time,data.player_ecK2h4KP26SDj2pSZ_utility,data.player_jqTqgm9cDjDAZbNgm_response,data.player_jqTqgm9cDjDAZbNgm_time,data.player_jqTqgm9cDjDAZbNgm_utility,data.player_SmzfzMR63pgjFphap_response,data.player_SmzfzMR63pgjFphap_time,data.player_SmzfzMR63pgjFphap_utility,data.player_pdW4RbKqxNKjRYBbB_response,data.player_pdW4RbKqxNKjRYBbB_time,data.player_pdW4RbKqxNKjRYBbB_utility,data.player_teb4REqBrQGxfc6rL_response,data.player_teb4REqBrQGxfc6rL_time,data.player_teb4REqBrQGxfc6rL_utility,data.player_8HwktFXyNF6iFJLCm_response,data.player_8HwktFXyNF6iFJLCm_time,data.player_8HwktFXyNF6iFJLCm_utility,data.player_Ytje2QHEbkHRTjguF_response,data.player_Ytje2QHEbkHRTjguF_time,data.player_Ytje2QHEbkHRTjguF_utility,data.player_zjzAXhKpQGgJSzWoH_response,data.player_zjzAXhKpQGgJSzWoH_time,data.player_zjzAXhKpQGgJSzWoH_utility,data.player_4S7LxExG3gRWyaLP6_response,data.player_4S7LxExG3gRWyaLP6_time,data.player_4S7LxExG3gRWyaLP6_utility,data.player_WjfNL6QovY7HP3RoM_response,data.player_WjfNL6QovY7HP3RoM_time,data.player_WjfNL6QovY7HP3RoM_utility,data.player_zmPtgNPtx73XMyCQf_response,data.player_zmPtgNPtx73XMyCQf_time,data.player_zmPtgNPtx73XMyCQf_utility,data.player_BNgEsca4w2e7tPEyp_response,data.player_BNgEsca4w2e7tPEyp_time,data.player_BNgEsca4w2e7tPEyp_utility,data.player_CvuWNByrnNe9BfBgK_response,data.player_CvuWNByrnNe9BfBgK_time,data.player_CvuWNByrnNe9BfBgK_utility,data.player_c5kxnbQPFNfBQHf7a_response,data.player_c5kxnbQPFNfBQHf7a_time,data.player_c5kxnbQPFNfBQHf7a_utility,data.player_5spsciHvJWK9Ce7aG_response,data.player_5spsciHvJWK9Ce7aG_time,data.player_5spsciHvJWK9Ce7aG_utility,data.player_LTvCaj4BhMws6MSQL_response,data.player_LTvCaj4BhMws6MSQL_time,data.player_LTvCaj4BhMws6MSQL_utility,data.player_ph3jbF9KXu4EvgzjJ_response,data.player_ph3jbF9KXu4EvgzjJ_time,data.player_ph3jbF9KXu4EvgzjJ_utility,data.player_7rnuZWGmiFrLQct4J_response,data.player_7rnuZWGmiFrLQct4J_time,data.player_7rnuZWGmiFrLQct4J_utility,data.player_jfcNgFomXZXzLQRBe_response,data.player_jfcNgFomXZXzLQRBe_time,data.player_jfcNgFomXZXzLQRBe_utility,data.player_oohs6BwF7DckyHYRj_response,data.player_oohs6BwF7DckyHYRj_time,data.player_oohs6BwF7DckyHYRj_utility,data.player_8zn83WbR6AuaGsfH4_response,data.player_8zn83WbR6AuaGsfH4_time,data.player_8zn83WbR6AuaGsfH4_utility,data.player_Kr4qHukT5FG3G2xb2_response,data.player_Kr4qHukT5FG3G2xb2_time,data.player_Kr4qHukT5FG3G2xb2_utility,data.player_a2q3a5NZ2YSdAoQgG_response,data.player_a2q3a5NZ2YSdAoQgG_time,data.player_a2q3a5NZ2YSdAoQgG_utility
bhEPdpxLgeEw49FpX,11,"BdFGqCGkKf4SAdRq9,reSY2caWyiRTskBM5",p2kTCcty5EB2qCePM,2021-08-20T19:12:47Z,"{""yellow_8"":{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_1"":{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_11"":{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""c5kxnbQPFNfBQHf7a""},""yellow_7"":{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_9"":{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_5"":{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""c5kxnbQPFNfBQHf7a""}}",5,1,11,3,"{""text"":null,""playerId"":""CvuWNByrnNe9BfBgK"",""type"":""selectionAlert"",""time"":1629486890143},{""text"":null,""playerId"":""BNgEsca4w2e7tPEyp"",""type"":""selectionAlert"",""time"":1629486892525},{""text"":null,""playerId"":""c5kxnbQPFNfBQHf7a"",""type"":""selectionAlert"",""time"":1629486895398}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellow_7,2849,5,yellow_11,469,7,yellow_9,5722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
cDEgMh5N9nxCNja4j,12,"YpHPRCFN8mdLTqPyJ,sopqehabL6dtg3oCs",p2kTCcty5EB2qCePM,2021-08-20T19:12:47Z,"{""yellow_6"":{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_12"":{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_11"":{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""c5kxnbQPFNfBQHf7a""},""yellow_8"":{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_9"":{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_4"":{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""c5kxnbQPFNfBQHf7a""}}",0,2,12,3,"{""text"":null,""playerId"":""CvuWNByrnNe9BfBgK"",""type"":""selectionAlert"",""time"":1629486902096},{""text"":null,""playerId"":""c5kxnbQPFNfBQHf7a"",""type"":""selectionAlert"",""time"":1629486903704},{""text"":null,""playerId"":""BNgEsca4w2e7tPEyp"",""type"":""selectionAlert"",""time"":1629486905046}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellow_8,3630,2,yellow_8,683,2,yellow_12,2288,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ai7p95jsv3YiPBKnC,13,"mhqHM8o2dkWP6Yzu8,85gg943ozbXNcXe8c",p2kTCcty5EB2qCePM,2021-08-20T19:12:47Z,"{""yellow_9"":{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_12"":{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_5"":{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""c5kxnbQPFNfBQHf7a""},""yellow_7"":{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_3"":{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_2"":{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""c5kxnbQPFNfBQHf7a""}}",1,2,13,3,"{""text"":null,""playerId"":""CvuWNByrnNe9BfBgK"",""type"":""selectionAlert"",""time"":1629486912180},{""text"":null,""playerId"":""c5kxnbQPFNfBQHf7a"",""type"":""selectionAlert"",""time"":1629486915108},{""text"":null,""playerId"":""BNgEsca4w2e7tPEyp"",""type"":""selectionAlert"",""time"":1629486914132}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellow_5,1706,7,yellow_2,-243,8,yellow_3,2683,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
jJZCJKoRzC2YY39Gz,14,"uztzFdHXbbxrcZSsP,iuubL2PBfryvQq4tD",p2kTCcty5EB2qCePM,2021-08-20T19:12:47Z,"{""yellow_1"":{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_12"":{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_10"":{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""c5kxnbQPFNfBQHf7a""},""yellow_4"":{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_8"":{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_2"":{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""c5kxnbQPFNfBQHf7a""}}",2,2,14,3,"{""text"":null,""playerId"":""CvuWNByrnNe9BfBgK"",""type"":""selectionAlert"",""time"":1629486921634},{""text"":null,""playerId"":""c5kxnbQPFNfBQHf7a"",""type"":""selectionAlert"",""time"":1629486924347},{""text"":null,""playerId"":""BNgEsca4w2e7tPEyp"",""type"":""selectionAlert"",""time"":1629486923208}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellow_12,1762,8,yellow_1,193,2,yellow_1,2903,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
e752iYNXe7cnYqAYX,15,"bbvuHGevNQeYLBSyh,BW4JjbTJHtLKicLQ7",p2kTCcty5EB2qCePM,2021-08-20T19:12:47Z,"{""yellow_2"":{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_10"":{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_6"":{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""c5kxnbQPFNfBQHf7a""},""yellow_7"":{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_4"":{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_1"":{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""c5kxnbQPFNfBQHf7a""}}",3,2,15,3,"{""text"":null,""playerId"":""CvuWNByrnNe9BfBgK"",""type"":""selectionAlert"",""time"":1629486930178},{""text"":null,""playerId"":""c5kxnbQPFNfBQHf7a"",""type"":""selectionAlert"",""time"":1629486933191},{""text"":null,""playerId"":""BNgEsca4w2e7tPEyp"",""type"":""selectionAlert"",""time"":1629486932290}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellow_7,1835,2,yellow_1,-266,9,yellow_7,2744,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rf6pEF5EWuHsPrvfj,16,"PnnwwKLZfrJzKh6QE,trZdao768JELmgq7d",p2kTCcty5EB2qCePM,2021-08-20T19:12:47Z,"{""yellow_12"":{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_2"":{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_10"":{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""c5kxnbQPFNfBQHf7a""},""yellow_8"":{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_4"":{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_6"":{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""c5kxnbQPFNfBQHf7a""}}",4,2,16,3,"{""text"":null,""playerId"":""CvuWNByrnNe9BfBgK"",""type"":""selectionAlert"",""time"":1629486939716},{""text"":null,""playerId"":""c5kxnbQPFNfBQHf7a"",""type"":""selectionAlert"",""time"":1629486942456},{""text"":null,""playerId"":""BNgEsca4w2e7tPEyp"",""type"":""selectionAlert"",""time"":1629486941333}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellow_8,1746,2,yellow_12,131,2,yellow_12,2868,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jp3acJbSSeGapeztm,17,"JozczRGpmZw8BhTpH,KLoSvNMqt9qkSfe98",p2kTCcty5EB2qCePM,2021-08-20T19:12:47Z,"{""yellow_8"":{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_9"":{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_10"":{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""c5kxnbQPFNfBQHf7a""},""yellow_5"":{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_7"":{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_6"":{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""c5kxnbQPFNfBQHf7a""}}",5,2,17,3,"{""text"":null,""playerId"":""c5kxnbQPFNfBQHf7a"",""type"":""selectionAlert"",""time"":1629486951074},{""text"":null,""playerId"":""CvuWNByrnNe9BfBgK"",""type"":""selectionAlert"",""time"":1629486949798},{""text"":null,""playerId"":""BNgEsca4w2e7tPEyp"",""type"":""selectionAlert"",""time"":1629486953828}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellow_5,4393,2,yellow_5,365,2,yellow_9,1637,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
57au7nMY5xuqa7mho,18,"nXDSgwDaiSrcJpuXt,Jvg2MrvXMdCNZ4kbp",p2kTCcty5EB2qCePM,2021-08-20T19:12:47Z,"{""yellow_10"":{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_6"":{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_12"":{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""c5kxnbQPFNfBQHf7a""},""yellow_4"":{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_7"":{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_8"":{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""c5kxnbQPFNfBQHf7a""}}",0,3,18,3,"{""text"":null,""playerId"":""CvuWNByrnNe9BfBgK"",""type"":""selectionAlert"",""time"":1629486961320},{""text"":null,""playerId"":""c5kxnbQPFNfBQHf7a"",""type"":""selectionAlert"",""time"":1629486964871},{""text"":null,""playerId"":""BNgEsca4w2e7tPEyp"",""type"":""selectionAlert"",""time"":1629486965373}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellow_12,3901,2,yellow_12,-148,2,yellow_10,3400,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jg84XjX2rksvnGQZC,19,"N684HQJbGXwHfQi8E,v8uwupf7Afd42rh4r",p2kTCcty5EB2qCePM,2021-08-20T19:12:47Z,"{""yellow_3"":{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_7"":{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_9"":{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""c5kxnbQPFNfBQHf7a""},""yellow_11"":{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_5"":{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_1"":{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""c5kxnbQPFNfBQHf7a""}}",1,3,19,3,"{""text"":null,""playerId"":""CvuWNByrnNe9BfBgK"",""type"":""selectionAlert"",""time"":1629486972592},{""text"":null,""playerId"":""c5kxnbQPFNfBQHf7a"",""type"":""selectionAlert"",""time"":1629486974873},{""text"":null,""playerId"":""BNgEsca4w2e7tPEyp"",""type"":""selectionAlert"",""time"":1629486975327}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellow_3,2881,2,yellow_1,149,9,yellow_3,2427,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z5Tevo4vqrExw9FsW,20,"zuWuPZBhGGFaLaDAp,KKDgY7KGTnE4T3tMo",p2kTCcty5EB2qCePM,2021-08-20T19:12:47Z,"{""yellow_12"":{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_1"":{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_11"":{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""c5kxnbQPFNfBQHf7a""},""yellow_8"":{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""BNgEsca4w2e7tPEyp""},""yellow_9"":{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""CvuWNByrnNe9BfBgK""},""yellow_7"":{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""c5kxnbQPFNfBQHf7a""}}",2,3,20,3,"{""text"":null,""playerId"":""c5kxnbQPFNfBQHf7a"",""type"":""selectionAlert"",""time"":1629486985204},{""text"":null,""playerId"":""CvuWNByrnNe9BfBgK"",""type"":""selectionAlert"",""time"":1629486983940},{""text"":null,""playerId"":""BNgEsca4w2e7tPEyp"",""type"":""selectionAlert"",""time"":1629486985153}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellow_12,2702,1,yellow_8,1490,2,yellow_8,2752,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
